Group,Subgroup,Time_Period,Value,Risk
By State,Washington,2020-06-18,34.7,Moderate
By State,West Virginia,2020-06-18,38.4,High
By State,Wisconsin,2020-06-18,24.6,Mild
By State,Wyoming,2020-06-18,28.4,Mild
By Age,18 - 29 years,2020-06-25,49.4,Extreme
By Age,30 - 39 years,2020-06-25,44.1,Extreme
By Age,40 - 49 years,2020-06-25,39.7,High
By Age,50 - 59 years,2020-06-25,37.4,High
By Age,60 - 69 years,2020-06-25,29.1,Mild
By Age,70 - 79 years,2020-06-25,23.4,Mild
By Age,80 years and above,2020-06-25,20.5,Mild
By Sex,Male,2020-06-25,33.8,Moderate
By Sex,Female,2020-06-25,41.5,Extreme
By Race/Hispanic ethnicity,Hispanic or Latino,2020-06-25,42.8,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-06-25,35.8,High
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-06-25,41.3,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-06-25,28.6,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-06-25,49.6,Extreme
By Education,Less than a high school diploma,2020-06-25,46.9,Extreme
By Education,High school diploma or GED,2020-06-25,38.7,High
By Education,Some college/Associate's degree,2020-06-25,41.8,Extreme
By Education,Bachelor's degree or higher,2020-06-25,30.3,Moderate
By State,Alabama,2020-06-25,35.9,High
By State,Alaska,2020-06-25,35.3,High
By State,Arizona,2020-06-25,44.1,Extreme
By State,Arkansas,2020-06-25,37.4,High
By State,California,2020-06-25,38.1,High
By State,Colorado,2020-06-25,37.3,High
By State,Connecticut,2020-06-25,35.3,High
By State,Delaware,2020-06-25,33.2,Moderate
By State,District of Columbia,2020-06-25,39.4,High
By State,Florida,2020-06-25,43.8,Extreme
By State,Georgia,2020-06-25,40.9,Extreme
By State,Hawaii,2020-06-25,38.3,High
By State,Idaho,2020-06-25,40.7,Extreme
By State,Illinois,2020-06-25,39.6,High
By State,Indiana,2020-06-25,38.1,High
By State,Iowa,2020-06-25,34.3,Moderate
By State,Kansas,2020-06-25,31.4,Moderate
By State,Kentucky,2020-06-25,38.5,High
By State,Louisiana,2020-06-25,44.9,Extreme
By State,Maine,2020-06-25,35.6,High
By State,Maryland,2020-06-25,33.6,Moderate
By State,Massachusetts,2020-06-25,34.5,Moderate
By State,Michigan,2020-06-25,34.8,Moderate
By State,Minnesota,2020-06-25,29.9,Mild
By State,Mississippi,2020-06-25,42.1,Extreme
By State,Missouri,2020-06-25,35.8,High
By State,Montana,2020-06-25,30.6,Moderate
By State,Nebraska,2020-06-25,30.5,Moderate
By State,Nevada,2020-06-25,39.1,High
By State,New Hampshire,2020-06-25,32.4,Moderate
By State,New Jersey,2020-06-25,33.9,Moderate
By State,New Mexico,2020-06-25,39.1,High
By State,New York,2020-06-25,34.3,Moderate
By State,North Carolina,2020-06-25,33.4,Moderate
By State,North Dakota,2020-06-25,34.0,Moderate
By State,Ohio,2020-06-25,34.6,Moderate
By State,Oklahoma,2020-06-25,43.0,Extreme
By State,Oregon,2020-06-25,38.9,High
By State,Pennsylvania,2020-06-25,37.5,High
By State,Rhode Island,2020-06-25,35.2,High
By State,South Carolina,2020-06-25,39.4,High
By State,South Dakota,2020-06-25,35.0,Moderate
By State,Tennessee,2020-06-25,42.4,Extreme
By State,Texas,2020-06-25,40.7,Extreme
By State,Utah,2020-06-25,36.7,High
By State,Vermont,2020-06-25,32.8,Moderate
By State,Virginia,2020-06-25,33.1,Moderate
By State,Washington,2020-06-25,42.0,Extreme
By State,West Virginia,2020-06-25,45.1,Extreme
By State,Wisconsin,2020-06-25,29.2,Mild
By State,Wyoming,2020-06-25,34.2,Moderate
By Age,18 - 29 years,2020-07-02,50.4,Extreme
By Age,30 - 39 years,2020-07-02,45.9,Extreme
By Age,40 - 49 years,2020-07-02,40.0,High
By Age,50 - 59 years,2020-07-02,38.3,High
By Age,60 - 69 years,2020-07-02,30.8,Moderate
By Age,70 - 79 years,2020-07-02,24.5,Mild
By Age,80 years and above,2020-07-02,25.6,Mild
By Sex,Male,2020-07-02,36.5,High
By Sex,Female,2020-07-02,41.3,Extreme
By Race/Hispanic ethnicity,Hispanic or Latino,2020-07-02,43.4,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-07-02,37.2,High
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-07-02,40.6,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-07-02,36.6,High
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-07-02,47.7,Extreme
By Education,Less than a high school diploma,2020-07-02,48.4,Extreme
By Education,High school diploma or GED,2020-07-02,40.7,Extreme
By Education,Some college/Associate's degree,2020-07-02,42.2,Extreme
By Education,Bachelor's degree or higher,2020-07-02,31.7,Moderate
By State,Alabama,2020-07-02,39.6,High
By State,Alaska,2020-07-02,32.9,Moderate
By State,Arizona,2020-07-02,42.4,Extreme
By State,Arkansas,2020-07-02,41.2,Extreme
By State,California,2020-07-02,39.4,High
By State,Colorado,2020-07-02,42.4,Extreme
By State,Connecticut,2020-07-02,39.0,High
By State,Delaware,2020-07-02,31.5,Moderate
By State,District of Columbia,2020-07-02,37.8,High
By State,Florida,2020-07-02,42.0,Extreme
By State,Georgia,2020-07-02,38.0,High
By State,Hawaii,2020-07-02,37.1,High
By State,Idaho,2020-07-02,37.7,High
By State,Illinois,2020-07-02,39.4,High
By State,Indiana,2020-07-02,39.0,High
By State,Iowa,2020-07-02,31.6,Moderate
By State,Kansas,2020-07-02,35.8,High
By State,Kentucky,2020-07-02,39.9,High
By State,Louisiana,2020-07-02,44.8,Extreme
By State,Maine,2020-07-02,36.3,High
By State,Maryland,2020-07-02,36.1,High
By State,Massachusetts,2020-07-02,33.4,Moderate
By State,Michigan,2020-07-02,36.7,High
By State,Minnesota,2020-07-02,31.1,Moderate
By State,Mississippi,2020-07-02,43.7,Extreme
By State,Missouri,2020-07-02,40.6,Extreme
By State,Montana,2020-07-02,34.3,Moderate
By State,Nebraska,2020-07-02,30.9,Moderate
By State,Nevada,2020-07-02,44.8,Extreme
By State,New Hampshire,2020-07-02,35.7,High
By State,New Jersey,2020-07-02,38.2,High
By State,New Mexico,2020-07-02,43.3,Extreme
By State,New York,2020-07-02,39.7,High
By State,North Carolina,2020-07-02,38.4,High
By State,North Dakota,2020-07-02,32.6,Moderate
By State,Ohio,2020-07-02,34.9,Moderate
By State,Oklahoma,2020-07-02,42.9,Extreme
By State,Oregon,2020-07-02,39.7,High
By State,Pennsylvania,2020-07-02,37.2,High
By State,Rhode Island,2020-07-02,34.8,Moderate
By State,South Carolina,2020-07-02,38.6,High
By State,South Dakota,2020-07-02,35.2,High
By State,Tennessee,2020-07-02,41.9,Extreme
By State,Texas,2020-07-02,41.6,Extreme
By State,Utah,2020-07-02,34.7,Moderate
By State,Vermont,2020-07-02,32.2,Moderate
By State,Virginia,2020-07-02,38.5,High
By State,Washington,2020-07-02,42.0,Extreme
By State,West Virginia,2020-07-02,34.6,Moderate
By State,Wisconsin,2020-07-02,34.1,Moderate
By State,Wyoming,2020-07-02,36.0,High
By Age,18 - 29 years,2020-07-09,55.0,Extreme
By Age,30 - 39 years,2020-07-09,46.8,Extreme
By Age,40 - 49 years,2020-07-09,41.6,Extreme
By Age,50 - 59 years,2020-07-09,39.8,High
By Age,60 - 69 years,2020-07-09,31.8,Moderate
By Age,70 - 79 years,2020-07-09,21.4,Mild
By Age,80 years and above,2020-07-09,18.9,Mild
By Sex,Male,2020-07-09,36.1,High
By Sex,Female,2020-07-09,44.2,Extreme
By Race/Hispanic ethnicity,Hispanic or Latino,2020-07-09,44.0,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-07-09,38.5,High
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-07-09,42.7,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-07-09,36.5,High
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-07-09,51.2,Extreme
By Education,Less than a high school diploma,2020-07-09,49.2,Extreme
By Education,High school diploma or GED,2020-07-09,39.4,High
By Education,Some college/Associate's degree,2020-07-09,44.6,Extreme
By Education,Bachelor's degree or higher,2020-07-09,34.4,Moderate
By State,Alabama,2020-07-09,40.1,Extreme
By State,Alaska,2020-07-09,39.6,High
By State,Arizona,2020-07-09,44.2,Extreme
By State,Arkansas,2020-07-09,45.1,Extreme
By State,California,2020-07-09,44.5,Extreme
By State,Colorado,2020-07-09,39.2,High
By State,Connecticut,2020-07-09,35.7,High
By State,Delaware,2020-07-09,34.4,Moderate
By State,District of Columbia,2020-07-09,28.0,Mild
By State,Florida,2020-07-09,43.6,Extreme
By State,Georgia,2020-07-09,43.6,Extreme
By State,Hawaii,2020-07-09,36.7,High
By State,Idaho,2020-07-09,37.3,High
By State,Illinois,2020-07-09,34.0,Moderate
By State,Indiana,2020-07-09,40.7,Extreme
By State,Iowa,2020-07-09,28.9,Mild
By State,Kansas,2020-07-09,35.2,High
By State,Kentucky,2020-07-09,42.2,Extreme
By State,Louisiana,2020-07-09,45.4,Extreme
By State,Maine,2020-07-09,33.0,Moderate
By State,Maryland,2020-07-09,33.6,Moderate
By State,Massachusetts,2020-07-09,38.2,High
By State,Michigan,2020-07-09,35.6,High
By State,Minnesota,2020-07-09,31.5,Moderate
By State,Mississippi,2020-07-09,46.5,Extreme
By State,Missouri,2020-07-09,38.7,High
By State,Montana,2020-07-09,40.2,Extreme
By State,Nebraska,2020-07-09,34.1,Moderate
By State,Nevada,2020-07-09,46.4,Extreme
By State,New Hampshire,2020-07-09,35.1,High
By State,New Jersey,2020-07-09,42.0,Extreme
By State,New Mexico,2020-07-09,41.7,Extreme
By State,New York,2020-07-09,38.3,High
By State,North Carolina,2020-07-09,38.3,High
By State,North Dakota,2020-07-09,33.3,Moderate
By State,Ohio,2020-07-09,34.8,Moderate
By State,Oklahoma,2020-07-09,44.7,Extreme
By State,Oregon,2020-07-09,43.9,Extreme
By State,Pennsylvania,2020-07-09,40.3,Extreme
By State,Rhode Island,2020-07-09,42.0,Extreme
By State,South Carolina,2020-07-09,34.3,Moderate
By State,South Dakota,2020-07-09,34.7,Moderate
By State,Tennessee,2020-07-09,41.9,Extreme
By State,Texas,2020-07-09,45.9,Extreme
By State,Utah,2020-07-09,34.3,Moderate
By State,Vermont,2020-07-09,35.4,High
By State,Virginia,2020-07-09,35.2,High
By State,Washington,2020-07-09,40.5,Extreme
By State,West Virginia,2020-07-09,40.9,Extreme
By State,Wisconsin,2020-07-09,36.6,High
By State,Wyoming,2020-07-09,33.0,Moderate
By Age,18 - 29 years,2020-07-16,53.4,Extreme
By Age,30 - 39 years,2020-07-16,47.1,Extreme
By Age,40 - 49 years,2020-07-16,44.5,Extreme
By Age,50 - 59 years,2020-07-16,40.0,High
By Age,60 - 69 years,2020-07-16,32.1,Moderate
By Age,70 - 79 years,2020-07-16,24.3,Mild
By Age,80 years and above,2020-07-16,17.5,Mild
By Sex,Male,2020-07-16,37.0,High
By Sex,Female,2020-07-16,44.6,Extreme
By Race/Hispanic ethnicity,Hispanic or Latino,2020-07-16,46.3,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-07-16,38.8,High
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-07-16,42.6,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-07-16,40.3,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-07-16,48.8,Extreme
By Education,Less than a high school diploma,2020-07-16,47.3,Extreme
By Education,High school diploma or GED,2020-07-16,42.2,Extreme
By Education,Some college/Associate's degree,2020-07-16,43.3,Extreme
By Education,Bachelor's degree or higher,2020-07-16,35.7,High
By State,Alabama,2020-07-16,43.3,Extreme
By State,Alaska,2020-07-16,38.8,High
By State,Arizona,2020-07-16,44.9,Extreme
By State,Arkansas,2020-07-16,43.5,Extreme
By State,California,2020-07-16,44.1,Extreme
By State,Colorado,2020-07-16,41.5,Extreme
By State,Connecticut,2020-07-16,35.1,High
By State,Delaware,2020-07-16,36.6,High
By State,District of Columbia,2020-07-16,36.1,High
By State,Florida,2020-07-16,40.5,Extreme
By State,Georgia,2020-07-16,40.0,High
By State,Hawaii,2020-07-16,41.3,Extreme
By State,Idaho,2020-07-16,45.5,Extreme
By State,Illinois,2020-07-16,43.2,Extreme
By State,Indiana,2020-07-16,42.0,Extreme
By State,Iowa,2020-07-16,37.8,High
By State,Kansas,2020-07-16,39.9,High
By State,Kentucky,2020-07-16,41.7,Extreme
By State,Louisiana,2020-07-16,43.1,Extreme
By State,Maine,2020-07-16,37.8,High
By State,Maryland,2020-07-16,39.3,High
By State,Massachusetts,2020-07-16,35.2,High
By State,Michigan,2020-07-16,40.7,Extreme
By State,Minnesota,2020-07-16,35.7,High
By State,Mississippi,2020-07-16,48.0,Extreme
By State,Missouri,2020-07-16,37.9,High
By State,Montana,2020-07-16,36.0,High
By State,Nebraska,2020-07-16,37.3,High
By State,Nevada,2020-07-16,46.8,Extreme
By State,New Hampshire,2020-07-16,40.7,Extreme
By State,New Jersey,2020-07-16,37.6,High
By State,New Mexico,2020-07-16,47.5,Extreme
By State,New York,2020-07-16,41.1,Extreme
By State,North Carolina,2020-07-16,39.5,High
By State,North Dakota,2020-07-16,33.8,Moderate
By State,Ohio,2020-07-16,37.1,High
By State,Oklahoma,2020-07-16,44.1,Extreme
By State,Oregon,2020-07-16,50.2,Extreme
By State,Pennsylvania,2020-07-16,31.8,Moderate
By State,Rhode Island,2020-07-16,44.5,Extreme
By State,South Carolina,2020-07-16,42.3,Extreme
By State,South Dakota,2020-07-16,35.4,High
By State,Tennessee,2020-07-16,43.6,Extreme
By State,Texas,2020-07-16,44.3,Extreme
By State,Utah,2020-07-16,37.8,High
By State,Vermont,2020-07-16,33.2,Moderate
By State,Virginia,2020-07-16,38.3,High
By State,Washington,2020-07-16,43.8,Extreme
By State,West Virginia,2020-07-16,37.0,High
By State,Wisconsin,2020-07-16,33.3,Moderate
By State,Wyoming,2020-07-16,41.3,Extreme
By Age,18 - 29 years,2020-08-19,49.0,Extreme
By Age,30 - 39 years,2020-08-19,42.5,Extreme
By Age,40 - 49 years,2020-08-19,37.6,High
By Age,50 - 59 years,2020-08-19,34.9,Moderate
By Age,60 - 69 years,2020-08-19,29.3,Mild
By Age,70 - 79 years,2020-08-19,23.2,Mild
By Age,80 years and above,2020-08-19,19.4,Mild
By Sex,Male,2020-08-19,31.8,Moderate
By Sex,Female,2020-08-19,40.7,Extreme
By Race/Hispanic ethnicity,Hispanic or Latino,2020-08-19,40.2,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-08-19,35.4,High
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-08-19,37.7,High
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-08-19,30.5,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-08-19,43.1,Extreme
By Education,Less than a high school diploma,2020-08-19,41.8,Extreme
By Education,High school diploma or GED,2020-08-19,36.3,High
By Education,Some college/Associate's degree,2020-08-19,39.4,High
By Education,Bachelor's degree or higher,2020-08-19,32.4,Moderate
By State,Alabama,2020-08-19,37.2,High
By State,Alaska,2020-08-19,34.8,Moderate
By State,Arizona,2020-08-19,35.1,High
By State,Arkansas,2020-08-19,35.3,High
By State,California,2020-08-19,38.0,High
By State,Colorado,2020-08-19,37.6,High
By State,Connecticut,2020-08-19,38.8,High
By State,Delaware,2020-08-19,30.5,Moderate
By State,District of Columbia,2020-08-19,35.3,High
By State,Florida,2020-08-19,39.4,High
By State,Georgia,2020-08-19,38.7,High
By State,Hawaii,2020-08-19,40.0,High
By State,Idaho,2020-08-19,32.6,Moderate
By State,Illinois,2020-08-19,38.2,High
By State,Indiana,2020-08-19,38.2,High
By State,Iowa,2020-08-19,33.2,Moderate
By State,Kansas,2020-08-19,35.9,High
By State,Kentucky,2020-08-19,38.7,High
By State,Louisiana,2020-08-19,39.7,High
By State,Maine,2020-08-19,39.3,High
By State,Maryland,2020-08-19,34.1,Moderate
By State,Massachusetts,2020-08-19,35.8,High
By State,Michigan,2020-08-19,36.7,High
By State,Minnesota,2020-08-19,31.8,Moderate
By State,Mississippi,2020-08-19,33.2,Moderate
By State,Missouri,2020-08-19,33.5,Moderate
By State,Montana,2020-08-19,30.7,Moderate
By State,Nebraska,2020-08-19,32.0,Moderate
By State,Nevada,2020-08-19,40.4,Extreme
By State,New Hampshire,2020-08-19,31.5,Moderate
By State,New Jersey,2020-08-19,37.8,High
By State,New Mexico,2020-08-19,38.9,High
By State,New York,2020-08-19,34.4,Moderate
By State,North Carolina,2020-08-19,32.3,Moderate
By State,North Dakota,2020-08-19,29.6,Mild
By State,Ohio,2020-08-19,37.3,High
By State,Oklahoma,2020-08-19,38.6,High
By State,Oregon,2020-08-19,38.4,High
By State,Pennsylvania,2020-08-19,35.7,High
By State,Rhode Island,2020-08-19,34.2,Moderate
By State,South Carolina,2020-08-19,30.4,Moderate
By State,South Dakota,2020-08-19,24.2,Mild
By State,Tennessee,2020-08-19,38.4,High
By State,Texas,2020-08-19,37.1,High
By State,Utah,2020-08-19,34.4,Moderate
By State,Vermont,2020-08-19,32.0,Moderate
By State,Virginia,2020-08-19,35.2,High
By State,Washington,2020-08-19,37.2,High
By State,West Virginia,2020-08-19,34.5,Moderate
By State,Wisconsin,2020-08-19,29.1,Mild
By State,Wyoming,2020-08-19,35.6,High
By Age,18 - 29 years,2020-09-02,47.3,Extreme
By Age,30 - 39 years,2020-09-02,41.8,Extreme
By Age,40 - 49 years,2020-09-02,38.2,High
By Age,50 - 59 years,2020-09-02,35.0,Moderate
By Age,60 - 69 years,2020-09-02,29.3,Mild
By Age,70 - 79 years,2020-09-02,23.1,Mild
By Age,80 years and above,2020-09-02,22.3,Mild
By Sex,Male,2020-09-02,32.1,Moderate
By Sex,Female,2020-09-02,39.9,High
By Race/Hispanic ethnicity,Hispanic or Latino,2020-09-02,42.0,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-09-02,34.4,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-09-02,38.6,High
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-09-02,27.4,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-09-02,47.8,Extreme
By Education,Less than a high school diploma,2020-09-02,45.5,Extreme
By Education,High school diploma or GED,2020-09-02,35.7,High
By Education,Some college/Associate's degree,2020-09-02,39.0,High
By Education,Bachelor's degree or higher,2020-09-02,31.8,Moderate
By State,Alabama,2020-09-02,38.1,High
By State,Alaska,2020-09-02,33.6,Moderate
By State,Arizona,2020-09-02,39.0,High
By State,Arkansas,2020-09-02,41.1,Extreme
By State,California,2020-09-02,39.1,High
By State,Colorado,2020-09-02,36.7,High
By State,Connecticut,2020-09-02,36.1,High
By State,Delaware,2020-09-02,33.3,Moderate
By State,District of Columbia,2020-09-02,36.3,High
By State,Florida,2020-09-02,36.4,High
By State,Georgia,2020-09-02,34.3,Moderate
By State,Hawaii,2020-09-02,39.4,High
By State,Idaho,2020-09-02,35.3,High
By State,Illinois,2020-09-02,37.6,High
By State,Indiana,2020-09-02,33.1,Moderate
By State,Iowa,2020-09-02,32.0,Moderate
By State,Kansas,2020-09-02,32.5,Moderate
By State,Kentucky,2020-09-02,40.3,Extreme
By State,Louisiana,2020-09-02,41.7,Extreme
By State,Maine,2020-09-02,33.7,Moderate
By State,Maryland,2020-09-02,35.4,High
By State,Massachusetts,2020-09-02,32.7,Moderate
By State,Michigan,2020-09-02,36.2,High
By State,Minnesota,2020-09-02,30.6,Moderate
By State,Mississippi,2020-09-02,38.6,High
By State,Missouri,2020-09-02,33.1,Moderate
By State,Montana,2020-09-02,33.1,Moderate
By State,Nebraska,2020-09-02,30.4,Moderate
By State,Nevada,2020-09-02,37.6,High
By State,New Hampshire,2020-09-02,34.9,Moderate
By State,New Jersey,2020-09-02,35.4,High
By State,New Mexico,2020-09-02,40.2,Extreme
By State,New York,2020-09-02,37.7,High
By State,North Carolina,2020-09-02,32.2,Moderate
By State,North Dakota,2020-09-02,26.3,Mild
By State,Ohio,2020-09-02,36.4,High
By State,Oklahoma,2020-09-02,38.4,High
By State,Oregon,2020-09-02,40.9,Extreme
By State,Pennsylvania,2020-09-02,34.7,Moderate
By State,Rhode Island,2020-09-02,34.9,Moderate
By State,South Carolina,2020-09-02,31.6,Moderate
By State,South Dakota,2020-09-02,29.9,Mild
By State,Tennessee,2020-09-02,32.4,Moderate
By State,Texas,2020-09-02,38.2,High
By State,Utah,2020-09-02,33.3,Moderate
By State,Vermont,2020-09-02,34.5,Moderate
By State,Virginia,2020-09-02,33.3,Moderate
By State,Washington,2020-09-02,35.4,High
By State,West Virginia,2020-09-02,38.4,High
By State,Wisconsin,2020-09-02,31.3,Moderate
By State,Wyoming,2020-09-02,33.6,Moderate
By Age,18 - 29 years,2020-09-16,49.9,Extreme
By Age,30 - 39 years,2020-09-16,43.0,Extreme
By Age,40 - 49 years,2020-09-16,39.0,High
By Age,50 - 59 years,2020-09-16,35.6,High
By Age,60 - 69 years,2020-09-16,30.7,Moderate
By Age,70 - 79 years,2020-09-16,23.5,Mild
By Age,80 years and above,2020-09-16,19.1,Mild
By Sex,Male,2020-09-16,32.7,Moderate
By Sex,Female,2020-09-16,41.4,Extreme
By Race/Hispanic ethnicity,Hispanic or Latino,2020-09-16,44.4,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-09-16,35.6,High
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-09-16,37.4,High
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-09-16,30.1,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-09-16,44.4,Extreme
By Education,Less than a high school diploma,2020-09-16,44.6,Extreme
By Education,High school diploma or GED,2020-09-16,36.7,High
By Education,Some college/Associate's degree,2020-09-16,39.7,High
By Education,Bachelor's degree or higher,2020-09-16,33.6,Moderate
By State,Alabama,2020-09-16,37.2,High
By State,Alaska,2020-09-16,35.5,High
By State,Arizona,2020-09-16,39.3,High
By State,Arkansas,2020-09-16,31.6,Moderate
By State,California,2020-09-16,42.3,Extreme
By State,Colorado,2020-09-16,37.7,High
By State,Connecticut,2020-09-16,33.5,Moderate
By State,Delaware,2020-09-16,28.0,Mild
By State,District of Columbia,2020-09-16,46.4,Extreme
By State,Florida,2020-09-16,36.4,High
By State,Georgia,2020-09-16,35.3,High
By State,Hawaii,2020-09-16,33.3,Moderate
By State,Idaho,2020-09-16,33.2,Moderate
By State,Illinois,2020-09-16,36.3,High
By State,Indiana,2020-09-16,36.6,High
By State,Iowa,2020-09-16,34.2,Moderate
By State,Kansas,2020-09-16,35.2,High
By State,Kentucky,2020-09-16,39.8,High
By State,Louisiana,2020-09-16,44.5,Extreme
By State,Maine,2020-09-16,33.5,Moderate
By State,Maryland,2020-09-16,35.3,High
By State,Massachusetts,2020-09-16,38.4,High
By State,Michigan,2020-09-16,33.2,Moderate
By State,Minnesota,2020-09-16,30.5,Moderate
By State,Mississippi,2020-09-16,38.0,High
By State,Missouri,2020-09-16,33.8,Moderate
By State,Montana,2020-09-16,38.2,High
By State,Nebraska,2020-09-16,30.8,Moderate
By State,Nevada,2020-09-16,42.8,Extreme
By State,New Hampshire,2020-09-16,32.2,Moderate
By State,New Jersey,2020-09-16,38.3,High
By State,New Mexico,2020-09-16,43.2,Extreme
By State,New York,2020-09-16,36.2,High
By State,North Carolina,2020-09-16,32.6,Moderate
By State,North Dakota,2020-09-16,27.7,Mild
By State,Ohio,2020-09-16,36.5,High
By State,Oklahoma,2020-09-16,34.5,Moderate
By State,Oregon,2020-09-16,47.6,Extreme
By State,Pennsylvania,2020-09-16,34.6,Moderate
By State,Rhode Island,2020-09-16,38.3,High
By State,South Carolina,2020-09-16,35.3,High
By State,South Dakota,2020-09-16,27.3,Mild
By State,Tennessee,2020-09-16,35.6,High
By State,Texas,2020-09-16,39.5,High
By State,Utah,2020-09-16,38.5,High
By State,Vermont,2020-09-16,36.6,High
By State,Virginia,2020-09-16,36.5,High
By State,Washington,2020-09-16,39.9,High
By State,West Virginia,2020-09-16,39.2,High
By State,Wisconsin,2020-09-16,30.8,Moderate
By State,Wyoming,2020-09-16,33.2,Moderate
By Age,18 - 29 years,2020-09-30,52.8,Extreme
By Age,30 - 39 years,2020-09-30,43.2,Extreme
By Age,40 - 49 years,2020-09-30,39.9,High
By Age,50 - 59 years,2020-09-30,34.8,Moderate
By Age,60 - 69 years,2020-09-30,29.5,Mild
By Age,70 - 79 years,2020-09-30,22.8,Mild
By Age,80 years and above,2020-09-30,17.9,Mild
By Sex,Male,2020-09-30,33.1,Moderate
By Sex,Female,2020-09-30,41.6,Extreme
By Race/Hispanic ethnicity,Hispanic or Latino,2020-09-30,43.5,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-09-30,35.9,High
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-09-30,39.7,High
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-09-30,29.2,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-09-30,45.7,Extreme
By Education,Less than a high school diploma,2020-09-30,43.2,Extreme
By Education,High school diploma or GED,2020-09-30,37.1,High
By Education,Some college/Associate's degree,2020-09-30,40.9,Extreme
By Education,Bachelor's degree or higher,2020-09-30,33.3,Moderate
By State,Alabama,2020-09-30,33.6,Moderate
By State,Alaska,2020-09-30,37.4,High
By State,Arizona,2020-09-30,37.8,High
By State,Arkansas,2020-09-30,42.3,Extreme
By State,California,2020-09-30,42.4,Extreme
By State,Colorado,2020-09-30,37.5,High
By State,Connecticut,2020-09-30,34.6,Moderate
By State,Delaware,2020-09-30,39.0,High
By State,District of Columbia,2020-09-30,37.1,High
By State,Florida,2020-09-30,37.8,High
By State,Georgia,2020-09-30,34.7,Moderate
By State,Hawaii,2020-09-30,40.2,Extreme
By State,Idaho,2020-09-30,33.3,Moderate
By State,Illinois,2020-09-30,36.6,High
By State,Indiana,2020-09-30,34.3,Moderate
By State,Iowa,2020-09-30,29.6,Mild
By State,Kansas,2020-09-30,36.2,High
By State,Kentucky,2020-09-30,42.8,Extreme
By State,Louisiana,2020-09-30,41.5,Extreme
By State,Maine,2020-09-30,36.3,High
By State,Maryland,2020-09-30,36.9,High
By State,Massachusetts,2020-09-30,37.6,High
By State,Michigan,2020-09-30,37.0,High
By State,Minnesota,2020-09-30,30.7,Moderate
By State,Mississippi,2020-09-30,35.1,High
By State,Missouri,2020-09-30,36.4,High
By State,Montana,2020-09-30,32.8,Moderate
By State,Nebraska,2020-09-30,32.5,Moderate
By State,Nevada,2020-09-30,43.3,Extreme
By State,New Hampshire,2020-09-30,31.4,Moderate
By State,New Jersey,2020-09-30,39.1,High
By State,New Mexico,2020-09-30,41.1,Extreme
By State,New York,2020-09-30,35.2,High
By State,North Carolina,2020-09-30,35.8,High
By State,North Dakota,2020-09-30,27.8,Mild
By State,Ohio,2020-09-30,38.5,High
By State,Oklahoma,2020-09-30,38.1,High
By State,Oregon,2020-09-30,39.0,High
By State,Pennsylvania,2020-09-30,37.7,High
By State,Rhode Island,2020-09-30,35.1,High
By State,South Carolina,2020-09-30,32.9,Moderate
By State,South Dakota,2020-09-30,31.3,Moderate
By State,Tennessee,2020-09-30,36.2,High
By State,Texas,2020-09-30,38.8,High
By State,Utah,2020-09-30,36.1,High
By State,Vermont,2020-09-30,44.0,Extreme
